Vehicles,Hour,DayOfWeek,Month,Junction_2,Junction_3,Junction_4
12,9,2,2,0.0,1.0,0.0
14,10,2,2,0.0,1.0,0.0
17,11,2,2,0.0,1.0,0.0
17,12,2,2,0.0,1.0,0.0
18,13,2,2,0.0,1.0,0.0
19,14,2,2,0.0,1.0,0.0
20,15,2,2,0.0,1.0,0.0
20,16,2,2,0.0,1.0,0.0
24,17,2,2,0.0,1.0,0.0
18,18,2,2,0.0,1.0,0.0
16,19,2,2,0.0,1.0,0.0
15,20,2,2,0.0,1.0,0.0
17,21,2,2,0.0,1.0,0.0
15,22,2,2,0.0,1.0,0.0
14,23,2,2,0.0,1.0,0.0
13,0,3,2,0.0,1.0,0.0
12,1,3,2,0.0,1.0,0.0
8,2,3,2,0.0,1.0,0.0
5,3,3,2,0.0,1.0,0.0
11,4,3,2,0.0,1.0,0.0
7,5,3,2,0.0,1.0,0.0
6,6,3,2,0.0,1.0,0.0
8,7,3,2,0.0,1.0,0.0
11,8,3,2,0.0,1.0,0.0
9,9,3,2,0.0,1.0,0.0
13,10,3,2,0.0,1.0,0.0
17,11,3,2,0.0,1.0,0.0
21,12,3,2,0.0,1.0,0.0
14,13,3,2,0.0,1.0,0.0
19,14,3,2,0.0,1.0,0.0
16,15,3,2,0.0,1.0,0.0
17,16,3,2,0.0,1.0,0.0
13,17,3,2,0.0,1.0,0.0
16,18,3,2,0.0,1.0,0.0
15,19,3,2,0.0,1.0,0.0
13,20,3,2,0.0,1.0,0.0
12,21,3,2,0.0,1.0,0.0
14,22,3,2,0.0,1.0,0.0
16,23,3,2,0.0,1.0,0.0
13,0,4,2,0.0,1.0,0.0
11,1,4,2,0.0,1.0,0.0
6,2,4,2,0.0,1.0,0.0
7,3,4,2,0.0,1.0,0.0
7,4,4,2,0.0,1.0,0.0
7,5,4,2,0.0,1.0,0.0
4,6,4,2,0.0,1.0,0.0
7,7,4,2,0.0,1.0,0.0
6,8,4,2,0.0,1.0,0.0
10,9,4,2,0.0,1.0,0.0
12,10,4,2,0.0,1.0,0.0
17,11,4,2,0.0,1.0,0.0
15,12,4,2,0.0,1.0,0.0
13,13,4,2,0.0,1.0,0.0
16,14,4,2,0.0,1.0,0.0
14,15,4,2,0.0,1.0,0.0
14,16,4,2,0.0,1.0,0.0
12,17,4,2,0.0,1.0,0.0
14,18,4,2,0.0,1.0,0.0
15,19,4,2,0.0,1.0,0.0
15,20,4,2,0.0,1.0,0.0
18,21,4,2,0.0,1.0,0.0
12,22,4,2,0.0,1.0,0.0
9,23,4,2,0.0,1.0,0.0
10,0,5,2,0.0,1.0,0.0
10,1,5,2,0.0,1.0,0.0
8,2,5,2,0.0,1.0,0.0
8,3,5,2,0.0,1.0,0.0
7,4,5,2,0.0,1.0,0.0
6,5,5,2,0.0,1.0,0.0
5,6,5,2,0.0,1.0,0.0
6,7,5,2,0.0,1.0,0.0
6,8,5,2,0.0,1.0,0.0
9,9,5,2,0.0,1.0,0.0
14,10,5,2,0.0,1.0,0.0
13,11,5,2,0.0,1.0,0.0
15,12,5,2,0.0,1.0,0.0
8,13,5,2,0.0,1.0,0.0
12,14,5,2,0.0,1.0,0.0
12,15,5,2,0.0,1.0,0.0
14,16,5,2,0.0,1.0,0.0
11,17,5,2,0.0,1.0,0.0
16,18,5,2,0.0,1.0,0.0
12,19,5,2,0.0,1.0,0.0
30,20,5,2,0.0,1.0,0.0
20,21,5,2,0.0,1.0,0.0
18,22,5,2,0.0,1.0,0.0
37,23,5,2,0.0,1.0,0.0
25,0,6,2,0.0,1.0,0.0
17,1,6,2,0.0,1.0,0.0
16,2,6,2,0.0,1.0,0.0
12,3,6,2,0.0,1.0,0.0
7,4,6,2,0.0,1.0,0.0
9,5,6,2,0.0,1.0,0.0
7,6,6,2,0.0,1.0,0.0
6,7,6,2,0.0,1.0,0.0
11,8,6,2,0.0,1.0,0.0
32,9,6,2,0.0,1.0,0.0
44,10,6,2,0.0,1.0,0.0
35,11,6,2,0.0,1.0,0.0
27,12,6,2,0.0,1.0,0.0
25,13,6,2,0.0,1.0,0.0
23,14,6,2,0.0,1.0,0.0
22,15,6,2,0.0,1.0,0.0
21,16,6,2,0.0,1.0,0.0
22,17,6,2,0.0,1.0,0.0
21,18,6,2,0.0,1.0,0.0
24,19,6,2,0.0,1.0,0.0
18,20,6,2,0.0,1.0,0.0
18,21,6,2,0.0,1.0,0.0
19,22,6,2,0.0,1.0,0.0
20,23,6,2,0.0,1.0,0.0
16,0,0,2,0.0,1.0,0.0
11,1,0,2,0.0,1.0,0.0
9,2,0,2,0.0,1.0,0.0
9,3,0,2,0.0,1.0,0.0
7,4,0,2,0.0,1.0,0.0
8,5,0,2,0.0,1.0,0.0
9,6,0,2,0.0,1.0,0.0
13,7,0,2,0.0,1.0,0.0
13,8,0,2,0.0,1.0,0.0
18,9,0,2,0.0,1.0,0.0
14,10,0,2,0.0,1.0,0.0
27,11,0,2,0.0,1.0,0.0
33,12,0,2,0.0,1.0,0.0
28,13,0,2,0.0,1.0,0.0
28,14,0,2,0.0,1.0,0.0
31,15,0,2,0.0,1.0,0.0
26,16,0,2,0.0,1.0,0.0
26,17,0,2,0.0,1.0,0.0
30,18,0,2,0.0,1.0,0.0
26,19,0,2,0.0,1.0,0.0
23,20,0,2,0.0,1.0,0.0
22,21,0,2,0.0,1.0,0.0
23,22,0,2,0.0,1.0,0.0
19,23,0,2,0.0,1.0,0.0
14,0,1,2,0.0,1.0,0.0
10,1,1,2,0.0,1.0,0.0
8,2,1,2,0.0,1.0,0.0
12,3,1,2,0.0,1.0,0.0
8,4,1,2,0.0,1.0,0.0
8,5,1,2,0.0,1.0,0.0
10,6,1,2,0.0,1.0,0.0
10,7,1,2,0.0,1.0,0.0
9,8,1,2,0.0,1.0,0.0
11,9,1,2,0.0,1.0,0.0
19,10,1,2,0.0,1.0,0.0
26,11,1,2,0.0,1.0,0.0
24,12,1,2,0.0,1.0,0.0
20,13,1,2,0.0,1.0,0.0
24,14,1,2,0.0,1.0,0.0
26,15,1,2,0.0,1.0,0.0
20,16,1,2,0.0,1.0,0.0
22,17,1,2,0.0,1.0,0.0
19,18,1,2,0.0,1.0,0.0
19,19,1,2,0.0,1.0,0.0
22,20,1,2,0.0,1.0,0.0
22,21,1,2,0.0,1.0,0.0
24,22,1,2,0.0,1.0,0.0
19,23,1,2,0.0,1.0,0.0
18,0,2,2,0.0,1.0,0.0
15,1,2,2,0.0,1.0,0.0
9,2,2,2,0.0,1.0,0.0
9,3,2,2,0.0,1.0,0.0
5,4,2,2,0.0,1.0,0.0
8,5,2,2,0.0,1.0,0.0
8,6,2,2,0.0,1.0,0.0
9,7,2,2,0.0,1.0,0.0
11,8,2,2,0.0,1.0,0.0
15,9,2,2,0.0,1.0,0.0
22,10,2,2,0.0,1.0,0.0
29,11,2,2,0.0,1.0,0.0
21,12,2,2,0.0,1.0,0.0
22,13,2,2,0.0,1.0,0.0
25,14,2,2,0.0,1.0,0.0
27,15,2,2,0.0,1.0,0.0
28,16,2,2,0.0,1.0,0.0
26,17,2,2,0.0,1.0,0.0
20,18,2,2,0.0,1.0,0.0
20,19,2,2,0.0,1.0,0.0
25,20,2,2,0.0,1.0,0.0
22,21,2,2,0.0,1.0,0.0
20,22,2,2,0.0,1.0,0.0
18,23,2,2,0.0,1.0,0.0
16,0,3,2,0.0,1.0,0.0
12,1,3,2,0.0,1.0,0.0
9,2,3,2,0.0,1.0,0.0
11,3,3,2,0.0,1.0,0.0
7,4,3,2,0.0,1.0,0.0
9,5,3,2,0.0,1.0,0.0
12,6,3,2,0.0,1.0,0.0
15,7,3,2,0.0,1.0,0.0
16,8,3,2,0.0,1.0,0.0
18,9,3,2,0.0,1.0,0.0
28,10,3,2,0.0,1.0,0.0
36,11,3,2,0.0,1.0,0.0
33,12,3,2,0.0,1.0,0.0
57,13,3,2,0.0,1.0,0.0
47,14,3,2,0.0,1.0,0.0
39,15,3,2,0.0,1.0,0.0
37,16,3,2,0.0,1.0,0.0
35,17,3,2,0.0,1.0,0.0
90,18,3,2,0.0,1.0,0.0
180,19,3,2,0.0,1.0,0.0
173,20,3,2,0.0,1.0,0.0
110,21,3,2,0.0,1.0,0.0
103,22,3,2,0.0,1.0,0.0
77,23,3,2,0.0,1.0,0.0
56,0,4,2,0.0,1.0,0.0
32,1,4,2,0.0,1.0,0.0
24,2,4,2,0.0,1.0,0.0
16,3,4,2,0.0,1.0,0.0
16,4,4,2,0.0,1.0,0.0
10,5,4,2,0.0,1.0,0.0
17,6,4,2,0.0,1.0,0.0
25,7,4,2,0.0,1.0,0.0
24,8,4,2,0.0,1.0,0.0
43,9,4,2,0.0,1.0,0.0
54,10,4,2,0.0,1.0,0.0
52,11,4,2,0.0,1.0,0.0
48,12,4,2,0.0,1.0,0.0
36,13,4,2,0.0,1.0,0.0
40,14,4,2,0.0,1.0,0.0
45,15,4,2,0.0,1.0,0.0
45,16,4,2,0.0,1.0,0.0
34,17,4,2,0.0,1.0,0.0
41,18,4,2,0.0,1.0,0.0
37,19,4,2,0.0,1.0,0.0
40,20,4,2,0.0,1.0,0.0
44,21,4,2,0.0,1.0,0.0
48,22,4,2,0.0,1.0,0.0
39,23,4,2,0.0,1.0,0.0
73,0,5,2,0.0,1.0,0.0
31,1,5,2,0.0,1.0,0.0
25,2,5,2,0.0,1.0,0.0
15,3,5,2,0.0,1.0,0.0
11,4,5,2,0.0,1.0,0.0
14,5,5,2,0.0,1.0,0.0
14,6,5,2,0.0,1.0,0.0
20,7,5,2,0.0,1.0,0.0
25,8,5,2,0.0,1.0,0.0
30,9,5,2,0.0,1.0,0.0
41,10,5,2,0.0,1.0,0.0
35,11,5,2,0.0,1.0,0.0
40,12,5,2,0.0,1.0,0.0
38,13,5,2,0.0,1.0,0.0
35,14,5,2,0.0,1.0,0.0
34,15,5,2,0.0,1.0,0.0
32,16,5,2,0.0,1.0,0.0
38,17,5,2,0.0,1.0,0.0
39,18,5,2,0.0,1.0,0.0
51,19,5,2,0.0,1.0,0.0
50,20,5,2,0.0,1.0,0.0
49,21,5,2,0.0,1.0,0.0
36,22,5,2,0.0,1.0,0.0
36,23,5,2,0.0,1.0,0.0
28,0,6,2,0.0,1.0,0.0
23,1,6,2,0.0,1.0,0.0
15,2,6,2,0.0,1.0,0.0
14,3,6,2,0.0,1.0,0.0
8,4,6,2,0.0,1.0,0.0
9,5,6,2,0.0,1.0,0.0
6,6,6,2,0.0,1.0,0.0
9,7,6,2,0.0,1.0,0.0
15,8,6,2,0.0,1.0,0.0
19,9,6,2,0.0,1.0,0.0
21,10,6,2,0.0,1.0,0.0
25,11,6,2,0.0,1.0,0.0
31,12,6,2,0.0,1.0,0.0
24,13,6,2,0.0,1.0,0.0
25,14,6,2,0.0,1.0,0.0
28,15,6,2,0.0,1.0,0.0
26,16,6,2,0.0,1.0,0.0
20,17,6,2,0.0,1.0,0.0
20,18,6,2,0.0,1.0,0.0
24,19,6,2,0.0,1.0,0.0
25,20,6,2,0.0,1.0,0.0
23,21,6,2,0.0,1.0,0.0
26,22,6,2,0.0,1.0,0.0
22,23,6,2,0.0,1.0,0.0
22,0,0,2,0.0,1.0,0.0
13,1,0,2,0.0,1.0,0.0
6,2,0,2,0.0,1.0,0.0
9,3,0,2,0.0,1.0,0.0
5,4,0,2,0.0,1.0,0.0
8,5,0,2,0.0,1.0,0.0
10,6,0,2,0.0,1.0,0.0
12,7,0,2,0.0,1.0,0.0
11,8,0,2,0.0,1.0,0.0
19,9,0,2,0.0,1.0,0.0
28,10,0,2,0.0,1.0,0.0
30,11,0,2,0.0,1.0,0.0
34,12,0,2,0.0,1.0,0.0
26,13,0,2,0.0,1.0,0.0
29,14,0,2,0.0,1.0,0.0
29,15,0,2,0.0,1.0,0.0
27,16,0,2,0.0,1.0,0.0
25,17,0,2,0.0,1.0,0.0
25,18,0,2,0.0,1.0,0.0
25,19,0,2,0.0,1.0,0.0
25,20,0,2,0.0,1.0,0.0
25,21,0,2,0.0,1.0,0.0
23,22,0,2,0.0,1.0,0.0
22,23,0,2,0.0,1.0,0.0
15,0,1,2,0.0,1.0,0.0
15,1,1,2,0.0,1.0,0.0
12,2,1,2,0.0,1.0,0.0
12,3,1,2,0.0,1.0,0.0
9,4,1,2,0.0,1.0,0.0
4,5,1,2,0.0,1.0,0.0
11,6,1,2,0.0,1.0,0.0
10,7,1,2,0.0,1.0,0.0
13,8,1,2,0.0,1.0,0.0
14,9,1,2,0.0,1.0,0.0
23,10,1,2,0.0,1.0,0.0
23,11,1,2,0.0,1.0,0.0
23,12,1,2,0.0,1.0,0.0
27,13,1,2,0.0,1.0,0.0
26,14,1,2,0.0,1.0,0.0
23,15,1,2,0.0,1.0,0.0
23,16,1,2,0.0,1.0,0.0
28,17,1,2,0.0,1.0,0.0
26,18,1,2,0.0,1.0,0.0
26,19,1,2,0.0,1.0,0.0
22,20,1,2,0.0,1.0,0.0
19,21,1,2,0.0,1.0,0.0
19,22,1,2,0.0,1.0,0.0
25,23,1,2,0.0,1.0,0.0
23,0,2,3,0.0,1.0,0.0
14,1,2,3,0.0,1.0,0.0
9,2,2,3,0.0,1.0,0.0
6,3,2,3,0.0,1.0,0.0
6,4,2,3,0.0,1.0,0.0
10,5,2,3,0.0,1.0,0.0
9,6,2,3,0.0,1.0,0.0
6,7,2,3,0.0,1.0,0.0
12,8,2,3,0.0,1.0,0.0
17,9,2,3,0.0,1.0,0.0
16,10,2,3,0.0,1.0,0.0
27,11,2,3,0.0,1.0,0.0
29,12,2,3,0.0,1.0,0.0
19,13,2,3,0.0,1.0,0.0
30,14,2,3,0.0,1.0,0.0
29,15,2,3,0.0,1.0,0.0
23,16,2,3,0.0,1.0,0.0
24,17,2,3,0.0,1.0,0.0
21,18,2,3,0.0,1.0,0.0
21,19,2,3,0.0,1.0,0.0
38,20,2,3,0.0,1.0,0.0
32,21,2,3,0.0,1.0,0.0
28,22,2,3,0.0,1.0,0.0
21,23,2,3,0.0,1.0,0.0
20,0,3,3,0.0,1.0,0.0
14,1,3,3,0.0,1.0,0.0
11,2,3,3,0.0,1.0,0.0
9,3,3,3,0.0,1.0,0.0
8,4,3,3,0.0,1.0,0.0
10,5,3,3,0.0,1.0,0.0
8,6,3,3,0.0,1.0,0.0
12,7,3,3,0.0,1.0,0.0
12,8,3,3,0.0,1.0,0.0
20,9,3,3,0.0,1.0,0.0
24,10,3,3,0.0,1.0,0.0
25,11,3,3,0.0,1.0,0.0
28,12,3,3,0.0,1.0,0.0
27,13,3,3,0.0,1.0,0.0
22,14,3,3,0.0,1.0,0.0
30,15,3,3,0.0,1.0,0.0
19,16,3,3,0.0,1.0,0.0
22,17,3,3,0.0,1.0,0.0
21,18,3,3,0.0,1.0,0.0
26,19,3,3,0.0,1.0,0.0
25,20,3,3,0.0,1.0,0.0
23,21,3,3,0.0,1.0,0.0
17,22,3,3,0.0,1.0,0.0
26,23,3,3,0.0,1.0,0.0
16,0,4,3,0.0,1.0,0.0
17,1,4,3,0.0,1.0,0.0
12,2,4,3,0.0,1.0,0.0
11,3,4,3,0.0,1.0,0.0
9,4,4,3,0.0,1.0,0.0
6,5,4,3,0.0,1.0,0.0
11,6,4,3,0.0,1.0,0.0
10,7,4,3,0.0,1.0,0.0
12,8,4,3,0.0,1.0,0.0
14,9,4,3,0.0,1.0,0.0
19,10,4,3,0.0,1.0,0.0
21,11,4,3,0.0,1.0,0.0
24,12,4,3,0.0,1.0,0.0
23,13,4,3,0.0,1.0,0.0
25,14,4,3,0.0,1.0,0.0
24,15,4,3,0.0,1.0,0.0
21,16,4,3,0.0,1.0,0.0
20,17,4,3,0.0,1.0,0.0
20,18,4,3,0.0,1.0,0.0
17,19,4,3,0.0,1.0,0.0
21,20,4,3,0.0,1.0,0.0
22,21,4,3,0.0,1.0,0.0
19,22,4,3,0.0,1.0,0.0
18,23,4,3,0.0,1.0,0.0
14,0,5,3,0.0,1.0,0.0
11,1,5,3,0.0,1.0,0.0
11,2,5,3,0.0,1.0,0.0
9,3,5,3,0.0,1.0,0.0
6,4,5,3,0.0,1.0,0.0
4,5,5,3,0.0,1.0,0.0
7,6,5,3,0.0,1.0,0.0
5,7,5,3,0.0,1.0,0.0
13,8,5,3,0.0,1.0,0.0
15,9,5,3,0.0,1.0,0.0
16,10,5,3,0.0,1.0,0.0
16,11,5,3,0.0,1.0,0.0
13,12,5,3,0.0,1.0,0.0
19,13,5,3,0.0,1.0,0.0
17,14,5,3,0.0,1.0,0.0
14,15,5,3,0.0,1.0,0.0
13,16,5,3,0.0,1.0,0.0
12,17,5,3,0.0,1.0,0.0
25,18,5,3,0.0,1.0,0.0
39,19,5,3,0.0,1.0,0.0
64,20,5,3,0.0,1.0,0.0
59,21,5,3,0.0,1.0,0.0
27,22,5,3,0.0,1.0,0.0
23,23,5,3,0.0,1.0,0.0
19,0,6,3,0.0,1.0,0.0
18,1,6,3,0.0,1.0,0.0
13,2,6,3,0.0,1.0,0.0
11,3,6,3,0.0,1.0,0.0
6,4,6,3,0.0,1.0,0.0
5,5,6,3,0.0,1.0,0.0
6,6,6,3,0.0,1.0,0.0
8,7,6,3,0.0,1.0,0.0
9,8,6,3,0.0,1.0,0.0
15,9,6,3,0.0,1.0,0.0
17,10,6,3,0.0,1.0,0.0
17,11,6,3,0.0,1.0,0.0
17,12,6,3,0.0,1.0,0.0
20,13,6,3,0.0,1.0,0.0
22,14,6,3,0.0,1.0,0.0
16,15,6,3,0.0,1.0,0.0
16,16,6,3,0.0,1.0,0.0
14,17,6,3,0.0,1.0,0.0
20,18,6,3,0.0,1.0,0.0
22,19,6,3,0.0,1.0,0.0
17,20,6,3,0.0,1.0,0.0
19,21,6,3,0.0,1.0,0.0
16,22,6,3,0.0,1.0,0.0
26,23,6,3,0.0,1.0,0.0
25,0,0,3,0.0,1.0,0.0
12,1,0,3,0.0,1.0,0.0
11,2,0,3,0.0,1.0,0.0
9,3,0,3,0.0,1.0,0.0
7,4,0,3,0.0,1.0,0.0
4,5,0,3,0.0,1.0,0.0
9,6,0,3,0.0,1.0,0.0
6,7,0,3,0.0,1.0,0.0
14,8,0,3,0.0,1.0,0.0
15,9,0,3,0.0,1.0,0.0
18,10,0,3,0.0,1.0,0.0
20,11,0,3,0.0,1.0,0.0
24,12,0,3,0.0,1.0,0.0
17,13,0,3,0.0,1.0,0.0
24,14,0,3,0.0,1.0,0.0
28,15,0,3,0.0,1.0,0.0
24,16,0,3,0.0,1.0,0.0
20,17,0,3,0.0,1.0,0.0
10,18,0,3,0.0,1.0,0.0
22,19,0,3,0.0,1.0,0.0
19,20,0,3,0.0,1.0,0.0
16,21,0,3,0.0,1.0,0.0
17,22,0,3,0.0,1.0,0.0
18,23,0,3,0.0,1.0,0.0
14,0,1,3,0.0,1.0,0.0
11,1,1,3,0.0,1.0,0.0
12,2,1,3,0.0,1.0,0.0
9,3,1,3,0.0,1.0,0.0
7,4,1,3,0.0,1.0,0.0
5,5,1,3,0.0,1.0,0.0
10,6,1,3,0.0,1.0,0.0
10,7,1,3,0.0,1.0,0.0
11,8,1,3,0.0,1.0,0.0
11,9,1,3,0.0,1.0,0.0
16,10,1,3,0.0,1.0,0.0
23,11,1,3,0.0,1.0,0.0
23,12,1,3,0.0,1.0,0.0
20,13,1,3,0.0,1.0,0.0
16,14,1,3,0.0,1.0,0.0
21,15,1,3,0.0,1.0,0.0
19,16,1,3,0.0,1.0,0.0
16,17,1,3,0.0,1.0,0.0
17,18,1,3,0.0,1.0,0.0
21,19,1,3,0.0,1.0,0.0
18,20,1,3,0.0,1.0,0.0
17,21,1,3,0.0,1.0,0.0
17,22,1,3,0.0,1.0,0.0
20,23,1,3,0.0,1.0,0.0
13,0,2,3,0.0,1.0,0.0
9,1,2,3,0.0,1.0,0.0
9,2,2,3,0.0,1.0,0.0
10,3,2,3,0.0,1.0,0.0
8,4,2,3,0.0,1.0,0.0
7,5,2,3,0.0,1.0,0.0
6,6,2,3,0.0,1.0,0.0
9,7,2,3,0.0,1.0,0.0
9,8,2,3,0.0,1.0,0.0
8,9,2,3,0.0,1.0,0.0
16,10,2,3,0.0,1.0,0.0
16,11,2,3,0.0,1.0,0.0
17,12,2,3,0.0,1.0,0.0
14,13,2,3,0.0,1.0,0.0
18,14,2,3,0.0,1.0,0.0
20,15,2,3,0.0,1.0,0.0
15,16,2,3,0.0,1.0,0.0
24,17,2,3,0.0,1.0,0.0
15,18,2,3,0.0,1.0,0.0
16,19,2,3,0.0,1.0,0.0
17,20,2,3,0.0,1.0,0.0
18,21,2,3,0.0,1.0,0.0
15,22,2,3,0.0,1.0,0.0
20,23,2,3,0.0,1.0,0.0
11,0,3,3,0.0,1.0,0.0
13,1,3,3,0.0,1.0,0.0
10,2,3,3,0.0,1.0,0.0
11,3,3,3,0.0,1.0,0.0
8,4,3,3,0.0,1.0,0.0
6,5,3,3,0.0,1.0,0.0
7,6,3,3,0.0,1.0,0.0
9,7,3,3,0.0,1.0,0.0
11,8,3,3,0.0,1.0,0.0
14,9,3,3,0.0,1.0,0.0
12,10,3,3,0.0,1.0,0.0
18,11,3,3,0.0,1.0,0.0
28,12,3,3,0.0,1.0,0.0
17,13,3,3,0.0,1.0,0.0
22,14,3,3,0.0,1.0,0.0
20,15,3,3,0.0,1.0,0.0
17,16,3,3,0.0,1.0,0.0
14,17,3,3,0.0,1.0,0.0
16,18,3,3,0.0,1.0,0.0
27,19,3,3,0.0,1.0,0.0
22,20,3,3,0.0,1.0,0.0
20,21,3,3,0.0,1.0,0.0
18,22,3,3,0.0,1.0,0.0
16,23,3,3,0.0,1.0,0.0
16,0,4,3,0.0,1.0,0.0
8,1,4,3,0.0,1.0,0.0
8,2,4,3,0.0,1.0,0.0
8,3,4,3,0.0,1.0,0.0
7,4,4,3,0.0,1.0,0.0
6,5,4,3,0.0,1.0,0.0
5,6,4,3,0.0,1.0,0.0
6,7,4,3,0.0,1.0,0.0
12,8,4,3,0.0,1.0,0.0
13,9,4,3,0.0,1.0,0.0
17,10,4,3,0.0,1.0,0.0
17,11,4,3,0.0,1.0,0.0
32,12,4,3,0.0,1.0,0.0
19,13,4,3,0.0,1.0,0.0
21,14,4,3,0.0,1.0,0.0
21,15,4,3,0.0,1.0,0.0
18,16,4,3,0.0,1.0,0.0
18,17,4,3,0.0,1.0,0.0
17,18,4,3,0.0,1.0,0.0
17,19,4,3,0.0,1.0,0.0
20,20,4,3,0.0,1.0,0.0
20,21,4,3,0.0,1.0,0.0
22,22,4,3,0.0,1.0,0.0
17,23,4,3,0.0,1.0,0.0
13,0,5,3,0.0,1.0,0.0
10,1,5,3,0.0,1.0,0.0
9,2,5,3,0.0,1.0,0.0
8,3,5,3,0.0,1.0,0.0
8,4,5,3,0.0,1.0,0.0
6,5,5,3,0.0,1.0,0.0
7,6,5,3,0.0,1.0,0.0
8,7,5,3,0.0,1.0,0.0
12,8,5,3,0.0,1.0,0.0
11,9,5,3,0.0,1.0,0.0
14,10,5,3,0.0,1.0,0.0
16,11,5,3,0.0,1.0,0.0
14,12,5,3,0.0,1.0,0.0
16,13,5,3,0.0,1.0,0.0
15,14,5,3,0.0,1.0,0.0
8,15,5,3,0.0,1.0,0.0
11,16,5,3,0.0,1.0,0.0
9,17,5,3,0.0,1.0,0.0
12,18,5,3,0.0,1.0,0.0
11,19,5,3,0.0,1.0,0.0
15,20,5,3,0.0,1.0,0.0
14,21,5,3,0.0,1.0,0.0
12,22,5,3,0.0,1.0,0.0
14,23,5,3,0.0,1.0,0.0
10,0,6,3,0.0,1.0,0.0
8,1,6,3,0.0,1.0,0.0
7,2,6,3,0.0,1.0,0.0
7,3,6,3,0.0,1.0,0.0
7,4,6,3,0.0,1.0,0.0
2,5,6,3,0.0,1.0,0.0
5,6,6,3,0.0,1.0,0.0
7,7,6,3,0.0,1.0,0.0
7,8,6,3,0.0,1.0,0.0
9,9,6,3,0.0,1.0,0.0
12,10,6,3,0.0,1.0,0.0
15,11,6,3,0.0,1.0,0.0
9,12,6,3,0.0,1.0,0.0
13,13,6,3,0.0,1.0,0.0
14,14,6,3,0.0,1.0,0.0
15,15,6,3,0.0,1.0,0.0
9,16,6,3,0.0,1.0,0.0
11,17,6,3,0.0,1.0,0.0
14,18,6,3,0.0,1.0,0.0
12,19,6,3,0.0,1.0,0.0
11,20,6,3,0.0,1.0,0.0
10,21,6,3,0.0,1.0,0.0
14,22,6,3,0.0,1.0,0.0
13,23,6,3,0.0,1.0,0.0
11,0,0,3,0.0,1.0,0.0
7,1,0,3,0.0,1.0,0.0
9,2,0,3,0.0,1.0,0.0
5,3,0,3,0.0,1.0,0.0
6,4,0,3,0.0,1.0,0.0
4,5,0,3,0.0,1.0,0.0
8,6,0,3,0.0,1.0,0.0
8,7,0,3,0.0,1.0,0.0
9,8,0,3,0.0,1.0,0.0
11,9,0,3,0.0,1.0,0.0
13,10,0,3,0.0,1.0,0.0
17,11,0,3,0.0,1.0,0.0
16,12,0,3,0.0,1.0,0.0
15,13,0,3,0.0,1.0,0.0
13,14,0,3,0.0,1.0,0.0
19,15,0,3,0.0,1.0,0.0
16,16,0,3,0.0,1.0,0.0
16,17,0,3,0.0,1.0,0.0
17,18,0,3,0.0,1.0,0.0
20,19,0,3,0.0,1.0,0.0
17,20,0,3,0.0,1.0,0.0
16,21,0,3,0.0,1.0,0.0
13,22,0,3,0.0,1.0,0.0
14,23,0,3,0.0,1.0,0.0
13,0,1,3,0.0,1.0,0.0
11,1,1,3,0.0,1.0,0.0
6,2,1,3,0.0,1.0,0.0
7,3,1,3,0.0,1.0,0.0
8,4,1,3,0.0,1.0,0.0
4,5,1,3,0.0,1.0,0.0
6,6,1,3,0.0,1.0,0.0
7,7,1,3,0.0,1.0,0.0
9,8,1,3,0.0,1.0,0.0
13,9,1,3,0.0,1.0,0.0
12,10,1,3,0.0,1.0,0.0
18,11,1,3,0.0,1.0,0.0
19,12,1,3,0.0,1.0,0.0
25,13,1,3,0.0,1.0,0.0
27,14,1,3,0.0,1.0,0.0
27,15,1,3,0.0,1.0,0.0
21,16,1,3,0.0,1.0,0.0
22,17,1,3,0.0,1.0,0.0
23,18,1,3,0.0,1.0,0.0
25,19,1,3,0.0,1.0,0.0
29,20,1,3,0.0,1.0,0.0
14,21,1,3,0.0,1.0,0.0
20,22,1,3,0.0,1.0,0.0
16,23,1,3,0.0,1.0,0.0
17,0,2,3,0.0,1.0,0.0
15,1,2,3,0.0,1.0,0.0
8,2,2,3,0.0,1.0,0.0
6,3,2,3,0.0,1.0,0.0
7,4,2,3,0.0,1.0,0.0
8,5,2,3,0.0,1.0,0.0
8,6,2,3,0.0,1.0,0.0
14,7,2,3,0.0,1.0,0.0
15,8,2,3,0.0,1.0,0.0
12,9,2,3,0.0,1.0,0.0
21,10,2,3,0.0,1.0,0.0
22,11,2,3,0.0,1.0,0.0
25,12,2,3,0.0,1.0,0.0
26,13,2,3,0.0,1.0,0.0
21,14,2,3,0.0,1.0,0.0
28,15,2,3,0.0,1.0,0.0
22,16,2,3,0.0,1.0,0.0
21,17,2,3,0.0,1.0,0.0
24,18,2,3,0.0,1.0,0.0
26,19,2,3,0.0,1.0,0.0
23,20,2,3,0.0,1.0,0.0
18,21,2,3,0.0,1.0,0.0
18,22,2,3,0.0,1.0,0.0
17,23,2,3,0.0,1.0,0.0
18,0,3,3,0.0,1.0,0.0
15,1,3,3,0.0,1.0,0.0
7,2,3,3,0.0,1.0,0.0
9,3,3,3,0.0,1.0,0.0
7,4,3,3,0.0,1.0,0.0
6,5,3,3,0.0,1.0,0.0
8,6,3,3,0.0,1.0,0.0
6,7,3,3,0.0,1.0,0.0
10,8,3,3,0.0,1.0,0.0
12,9,3,3,0.0,1.0,0.0
15,10,3,3,0.0,1.0,0.0
